original_id	curie	drug_name	curie_label	ingredients_list	ingredient_ids	combination_therapy	alternate_ids	approved_japan	marketing_status_europe	approved_eu	marketing_status_usa	approved_usa	is_steroid	is_antimicrobial	is_chemotherapy	is_glucose_regulator	name	category	id	normalization_success										
UNII:B2L6AES9XQ	UNII:B2L6AES9XQ	CANAGLIFLOZIN HYDRATE	CANAGLIFLOZIN			FALSE	"['UNII:B2L6AES9XQ', 'PUBCHEM.COMPOUND:66653479', 'CHEMBL.COMPOUND:CHEMBL4594217', 'CAS:1809403-05-1', 'CAS:1869942-80-2', 'INCHIKEY:RCCZPUWDQVUJAB-FVYJGOGTSA-N']"	TRUE		FALSE		FALSE	FALSE	FALSE	FALSE	TRUE	CANAGLIFLOZIN	biolink:Drug	UNII:B2L6AES9XQ	TRUE										
UNII:HOY74VZE0M	UNII:HOY74VZE0M	GADOXETATE 	gadoxetate			FALSE	"['UNII:HOY74VZE0M', 'PUBCHEM.COMPOUND:53240376', 'CHEMBL.COMPOUND:CHEMBL1201768', 'CHEMBL.COMPOUND:CHEMBL2103740', 'DrugCentral:4646', 'INCHIKEY:SLYTULCOCGSBBJ-FCQHKQNSSA-I', 'UMLS:C2356037', 'RXCUI:802624', 'PUBCHEM.COMPOUND:91754427', 'PUBCHEM.COMPOUND:146156995', 'UMLS:C1714000', 'RXCUI:637320']"	FALSE		FALSE	RX	TRUE	FALSE	FALSE	FALSE	FALSE	gadoxetate	biolink:Drug	UNII:HOY74VZE0M	TRUE										
DRUGBANK:DB10469	DRUGBANK:DB10469	JAPANESE CEDAR POLLEN EXTRACT BULK POWDER	Ulmus crassifolia pollen			FALSE	"['DRUGBANK:DB10469', 'UMLS:C2939841', 'RXCUI:1014191', 'RXCUI:1014192', 'UMLS:C2939842', 'RXCUI:1014193', 'UMLS:C2939843', 'RXCUI:1014194', 'UMLS:C2722006', 'RXCUI:1044395', 'UMLS:C2948563', 'RXCUI:1044396', 'UMLS:C2727775', 'RXCUI:1044399', 'UMLS:C2948565', 'RXCUI:1044400', 'UMLS:C2727777', 'RXCUI:1160600', 'UMLS:C3214961', 'RXCUI:2203010', 'UMLS:C5210205', 'RXCUI:2203011', 'UMLS:C5209524', 'RXCUI:2203016', 'UMLS:C5210208', 'RXCUI:2203017', 'UMLS:C5209527']"	TRUE		FALSE		FALSE	FALSE	FALSE	FALSE	FALSE	Ulmus crassifolia pollen	biolink:Drug	DRUGBANK:DB10469	TRUE										
DRUGBANK:DB16791	DRUGBANK:DB16791	ETRANACOGENE DEZAPARVOVEC; ETRANACOGENE DEZAPARVOVEC-DRLB	Etranacogene dezaparvovec			FALSE	"['DRUGBANK:DB16791', 'UMLS:C5419304', 'RXCUI:2626727', 'RXCUI:2626769', 'UMLS:C5771277', 'RXCUI:2626770', 'UMLS:C5771278', 'RXCUI:2626771', 'UMLS:C5771279', 'RXCUI:2626772', 'UMLS:C5763186', 'RXCUI:2626774', 'UMLS:C5771281', 'RXCUI:2626775', 'UMLS:C5771282', 'RXCUI:2626776', 'UMLS:C5771283', 'RXCUI:2626777', 'UMLS:C5771284', 'RXCUI:2626778', 'UMLS:C5771285', 'RXCUI:2645652', 'UMLS:C5834808', 'RXCUI:2658184', 'UMLS:C5842038', 'RXCUI:2660703', 'UMLS:C5844510', 'UMLS:C5763201', 'RXCUI:2626768']"	FALSE	Authorised	TRUE		TRUE	FALSE	FALSE	FALSE	FALSE	Etranacogene dezaparvovec	biolink:Drug	DRUGBANK:DB16791	TRUE										
DRUGBANK:DB17381	DRUGBANK:DB17381	NADOFARAGENE FIRADENOVEC-VNCG	Nadofaragene firadenovec			FALSE	"['DRUGBANK:DB17381', 'UMLS:C4764312', 'RXCUI:2644436', 'RXCUI:2644435', 'RXCUI:2644437', 'UMLS:C5834157', 'RXCUI:2644438', 'UMLS:C5834158', 'RXCUI:2644439', 'UMLS:C5834159', 'RXCUI:2644440', 'UMLS:C5834160', 'RXCUI:2644441', 'RXCUI:2644442', 'UMLS:C5834161', 'RXCUI:2644443', 'UMLS:C5834162', 'RXCUI:2644444', 'UMLS:C5834163', 'RXCUI:2644445', 'UMLS:C5770740', 'RXCUI:2649030', 'UMLS:C5837589', 'RXCUI:2658106', 'UMLS:C5841962', 'RXCUI:2660124', 'UMLS:C5843932']"	FALSE		FALSE		TRUE	FALSE	FALSE	FALSE	FALSE	Nadofaragene firadenovec	biolink:Drug	DRUGBANK:DB17381	TRUE										
PUBCHEM.COMPOUND:9884233	PUBCHEM.COMPOUND:9884233	ALBUTEROL SULFATE	ALBUTEROL SULFATE			FALSE	"['PUBCHEM.COMPOUND:9884233', 'CHEMBL.COMPOUND:CHEMBL1201026', 'CAS:34245-12-0', 'CAS:39971-61-4', 'INCHIKEY:OVICLFZZVQVVFT-UHFFFAOYSA-N']"	FALSE		FALSE		FALSE	FALSE	FALSE	FALSE	FALSE	ALBUTEROL SULFATE	biolink:Drug	PUBCHEM.COMPOUND:9884233	TRUE										
RXCUI:1154384	RXCUI:1154384	ATOVAQUONE; PROGUANIL	atovaquone / proguanil Pill	"['ATOVAQUONE', 'PROGUANIL HYDROCHLORIDE']"	"['CHEBI:575568', 'UNII:R71Y86M0WT']"	TRUE	"['RXCUI:1154384', 'UMLS:C3208856', 'RXCUI:2661601', 'UMLS:C5845406']"	FALSE		FALSE	RX	TRUE	FALSE	TRUE	FALSE	FALSE	atovaquone / proguanil Pill	biolink:Drug	RXCUI:1154384	TRUE										
RXCUI:1918195	RXCUI:1918195	FLUTICASONE; SALMETEROL XINAFOATE	AirDuo	"['SALMETEROL XINAFOATE', 'FLUTICASONE PROPIONATE']; ['FLUTICASONE PROPIONATE', 'SALMETEROL XINAFOATE']"	"['CHEBI:9012', 'CHEBI:5134']; ['CHEBI:5134', 'CHEBI:9012']"	TRUE	"['RXCUI:1918195', 'UMLS:C4473482', 'RXCUI:1918197', 'UMLS:C4473484', 'RXCUI:1918198', 'UMLS:C4473485', 'RXCUI:2395827', 'UMLS:C5402212', 'RXCUI:2395830', 'UMLS:C5402215', 'RXCUI:2395833', 'UMLS:C5402218', 'RXCUI:2654923', 'UMLS:C5838788']"	FALSE	Withdrawn	TRUE	RX	TRUE	TRUE	FALSE	FALSE	FALSE	AirDuo	biolink:Drug	RXCUI:1918195	TRUE										
RXCUI:668329	RXCUI:668329	CLINDAMYCIN; TRETINOIN	clindamycin / tretinoin Topical Gel	"['CLINDAMYCIN PHOSPHATE', 'TRETINOIN']"	"['CHEBI:3746', 'CHEBI:15367']"	TRUE	"['RXCUI:668329', 'UMLS:C1813141', 'RXCUI:2647835', 'UMLS:C5836586']"	FALSE		FALSE	RX	TRUE	FALSE	FALSE	FALSE	FALSE	clindamycin / tretinoin Topical Gel	biolink:Drug	RXCUI:668329	TRUE										
PUBCHEM.COMPOUND:129628420	PUBCHEM.COMPOUND:129628420	SODIUM RISEDRONATE HYDRATE	Sodium risedronate hydrate			FALSE	"['PUBCHEM.COMPOUND:129628420', 'INCHIKEY:SPSHYTLPYWMNCQ-UHFFFAOYSA-L']"	TRUE		FALSE		FALSE	FALSE	FALSE	FALSE	FALSE	Sodium risedronate hydrate	biolink:Drug	PUBCHEM.COMPOUND:129628420	TRUE										
RXCUI:1189625	RXCUI:1189625	AMINO ACIDS; DEXTROSE	Normosol-R in 5 % Dextrose	"['AMINO ACIDS', 'DEXTROSE']"	"['CHEBI:22918', 'CHEBI:4167']"	TRUE	"['RXCUI:1189625', 'UMLS:C0722153', 'RXCUI:1189626', 'UMLS:C2345775', 'RXCUI:1189627', 'UMLS:C2345776', 'RXCUI:1189628', 'UMLS:C3244744']"	FALSE		FALSE	RX	TRUE	FALSE	FALSE	FALSE	FALSE	Normosol-R in 5 % Dextrose	biolink:Drug	RXCUI:1189625	TRUE										
RXCUI:1542388	RXCUI:1542388	BUPRENORPHINE; NALOXONE	buprenorphine / naloxone Buccal Product	"['BUPRENORPHINE', 'NALOXONE']; ['BUPRENORPHINE HYDROCHLORIDE', 'NALOXONE HYDROCHLORIDE']"	"['CHEBI:3216', 'CHEBI:7459']; ['PUBCHEM.COMPOUND:9848989', 'CHEBI:7459']"	TRUE	"['RXCUI:1542388', 'UMLS:C3834489', 'RXCUI:1542389', 'UMLS:C3834471', 'RXCUI:1542391', 'UMLS:C3834225', 'RXCUI:1542392', 'UMLS:C3834312', 'RXCUI:1542393', 'UMLS:C3834354', 'RXCUI:1542394', 'UMLS:C3834400', 'RXCUI:1542395', 'UMLS:C3834399', 'RXCUI:1544852', 'UMLS:C3848791', 'RXCUI:1544855', 'UMLS:C3848790']"	FALSE	Authorised	TRUE	RX	TRUE	FALSE	FALSE	FALSE	FALSE	buprenorphine / naloxone Buccal Product	biolink:Drug	RXCUI:1542388	TRUE										
RXCUI:1989496	RXCUI:1989496	DOLUTEGRAVIR; RILPIVIRINE; CABOTEGRAVIR; RILPIVIRINE	dolutegravir / rilpivirine Oral Product	"['DOLUTEGRAVIR', 'RILPIVIRINE']; ['CABOTEGRAVIR', 'RILPIVIRINE']; ['DOLUTEGRAVIR SODIUM', 'RILPIVIRINE HYDROCHLORIDE']"	"['PUBCHEM.COMPOUND:57414794', 'CHEBI:68602']; ['CHEBI:172944', 'CHEBI:68602']; ['CHEBI:76007', 'CHEBI:68602']"	TRUE	"['RXCUI:1989496', 'UMLS:C4530986', 'RXCUI:1989497', 'UMLS:C4530987', 'RXCUI:1989498', 'UMLS:C4530988', 'RXCUI:1989501', 'UMLS:C4530991', 'RXCUI:1989502', 'UMLS:C4530992', 'RXCUI:1989503', 'UMLS:C4530993', 'RXCUI:1989504', 'UMLS:C4530994', 'RXCUI:1989505', 'UMLS:C4530995']"	FALSE	Authorised	TRUE	RX	TRUE	FALSE	TRUE	FALSE	FALSE	dolutegravir / rilpivirine Oral Product	biolink:Drug	RXCUI:1989496	TRUE										
RXCUI:562792	RXCUI:562792	MEQUINOL; TRETINOIN	mequinol / tretinoin Topical Solution	"['MEQUINOL', 'TRETINOIN']"	"['CHEBI:69441', 'CHEBI:15367']"	TRUE	"['RXCUI:562792', 'UMLS:C1591736']"	FALSE		FALSE	DISCONTINUED	TRUE	FALSE	FALSE	FALSE	FALSE	mequinol / tretinoin Topical Solution	biolink:Drug	RXCUI:562792	TRUE										
UNII:9P1872D4OL	UNII:9P1872D4OL	EXENATIDE; EXENATIDE SYNTHETIC	Exenatide			FALSE	"['UNII:9P1872D4OL', 'PUBCHEM.COMPOUND:45588096', 'CHEMBL.COMPOUND:CHEMBL1210015', 'CHEMBL.COMPOUND:CHEMBL414357', 'DRUGBANK:DB01276', 'DrugCentral:1123', 'INCHIKEY:HTQBXNHDCUEHJF-XWLPCZSASA-N', 'UMLS:C0167117', 'RXCUI:60548', 'PUBCHEM.COMPOUND:53396299', 'PUBCHEM.COMPOUND:138394057', 'INCHIKEY:HTQBXNHDCUEHJF-JHBIHAKISA-N', 'RXCUI:604751', 'RXCUI:847908', 'UMLS:C2683910', 'RXCUI:847910', 'UMLS:C2683912', 'RXCUI:847911', 'UMLS:C2683913', 'RXCUI:847913', 'UMLS:C2683915', 'RXCUI:847914', 'UMLS:C2683916', 'RXCUI:847915', 'UMLS:C1635056', 'RXCUI:847916', 'UMLS:C2683918', 'RXCUI:847917', 'UMLS:C2683919', 'RXCUI:1163790', 'UMLS:C3218085', 'RXCUI:1169415', 'UMLS:C3223557', 'RXCUI:1242961', 'UMLS:C3257789', 'RXCUI:1242963', 'UMLS:C3257791', 'RXCUI:1242964', 'RXCUI:1242965', 'UMLS:C3257793', 'RXCUI:1242967', 'UMLS:C3257795', 'RXCUI:1242968', 'UMLS:C3257796', 'RXCUI:1544916', 'UMLS:C3847891', 'RXCUI:1544918', 'UMLS:C3847957', 'RXCUI:1653610', 'UMLS:C4026820', 'RXCUI:1653611', 'UMLS:C4026821', 'RXCUI:1653613', 'UMLS:C4026822', 'RXCUI:1653614', 'UMLS:C4026823', 'RXCUI:1653616', 'UMLS:C4026824', 'RXCUI:1653619', 'UMLS:C4026825', 'RXCUI:1653625', 'UMLS:C4026826', 'RXCUI:1990864', 'UMLS:C4534877', 'RXCUI:1990865', 'UMLS:C4534878', 'RXCUI:1990866', 'UMLS:C4530396', 'RXCUI:1990867', 'UMLS:C4534879', 'RXCUI:1990868', 'UMLS:C4534880', 'RXCUI:1990869', 'UMLS:C4530352']"	TRUE	Authorised	TRUE	RX	TRUE	FALSE	FALSE	FALSE	TRUE	Exenatide	biolink:Drug	UNII:9P1872D4OL	TRUE										
UNII:J1W7SQ7GC4	UNII:J1W7SQ7GC4	GOZETOTIDE	(18)F-PSMA-11			FALSE	"['UNII:J1W7SQ7GC4', 'PUBCHEM.COMPOUND:139593469', 'CHEMBL.COMPOUND:CHEMBL4650355', 'MESH:C000707973', 'INCHIKEY:XIWCYNLURQSGJS-OECGVUFTSA-K', 'UMLS:C5392540']"	FALSE	Authorised	TRUE		FALSE	FALSE	FALSE	FALSE	FALSE	(18)F-PSMA-11	biolink:Drug	UNII:J1W7SQ7GC4	TRUE										
CHEMBL.COMPOUND:CHEMBL904	CHEMBL.COMPOUND:CHEMBL904	DEXMETHYLPHENIDATE HYDROCHLORIDE	DEXMETHYLPHENIDATE HYDROCHLORIDE			FALSE	"['CHEMBL.COMPOUND:CHEMBL904', 'INCHIKEY:JUMYIBMBTDDLNG-OJERSXHUSA-N']"	FALSE		FALSE		FALSE	FALSE	FALSE	FALSE	FALSE	DEXMETHYLPHENIDATE HYDROCHLORIDE	biolink:Drug	CHEMBL.COMPOUND:CHEMBL904	TRUE										
PUBCHEM.COMPOUND:9938056	PUBCHEM.COMPOUND:9938056	TOCOFERSOLAN	CHEMBL2355578			FALSE	"['PUBCHEM.COMPOUND:9938056', 'CHEMBL.COMPOUND:CHEMBL2355578', 'INCHIKEY:AOBORMOPSGHCAX-AZAGJHQNSA-N']"	FALSE	Authorised	TRUE		FALSE	FALSE	FALSE	FALSE	FALSE	CHEMBL2355578	biolink:Drug	PUBCHEM.COMPOUND:9938056	TRUE										
RXCUI:1291861	RXCUI:1291861	AZELASTINE; FLUTICASONE	Dymista	"['AZELASTINE HYDROCHLORIDE', 'FLUTICASONE PROPIONATE']"	"['CHEBI:2950', 'CHEBI:5134']"	TRUE	"['RXCUI:1291861', 'UMLS:C3473071', 'RXCUI:1291862', 'UMLS:C3464351', 'RXCUI:1291864', 'UMLS:C3464353', 'RXCUI:1797846', 'UMLS:C4257304', 'RXCUI:1797848', 'UMLS:C4257102', 'RXCUI:1801252', 'UMLS:C4271720', 'RXCUI:2647287', 'UMLS:C5836131', 'RXCUI:2658962', 'UMLS:C5842812']"	FALSE		FALSE	RX	TRUE	TRUE	FALSE	FALSE	FALSE	Dymista	biolink:Drug	RXCUI:1291861	TRUE										
RXCUI:171000	RXCUI:171000	CALCIUM CARBONATE; RISEDRONATE	Florical	"['CALCIUM CARBONATE', 'RISEDRONATE SODIUM']"	"['CHEBI:3311', 'CHEBI:8868']"	TRUE	"['RXCUI:171000', 'UMLS:C0626217', 'RXCUI:366654', 'UMLS:C1240623', 'RXCUI:367988', 'UMLS:C1241964', 'RXCUI:373913', 'UMLS:C1247984', 'RXCUI:374478', 'UMLS:C1248560', 'RXCUI:570786', 'UMLS:C1604991', 'RXCUI:1153845', 'UMLS:C3208320', 'RXCUI:1153846', 'UMLS:C3208321', 'RXCUI:1169785', 'UMLS:C3223921', 'RXCUI:1169786', 'UMLS:C3223922']"	FALSE		FALSE	DISCONTINUED	TRUE	FALSE	TRUE	FALSE	FALSE	Florical	biolink:Drug	RXCUI:171000	TRUE										
RXCUI:1792383	RXCUI:1792383	CIPROFLOXACIN; FLUOCINOLONE ACETONIDE	ciprofloxacin / fluocinolone Otic Product	"['CIPROFLOXACIN HYDROCHLORIDE', 'FLUOCINOLONE ACETONIDE']"	"['CHEBI:59936', 'CHEBI:5108']"	TRUE	"['RXCUI:1792383', 'UMLS:C4256389', 'RXCUI:2662542', 'UMLS:C5846346']"	FALSE		FALSE	RX	TRUE	TRUE	TRUE	FALSE	FALSE	ciprofloxacin / fluocinolone Otic Product	biolink:Drug	RXCUI:1792383	TRUE										
RXCUI:2266502	RXCUI:2266502	ETHINYL ESTRADIOL; ETONOGESTREL	EluRyng	"['ETHINYL ESTRADIOL', 'ETONOGESTREL']"	"['CHEBI:4903', 'CHEBI:50777']"	TRUE	"['RXCUI:2266502', 'UMLS:C5222066', 'RXCUI:2266503', 'UMLS:C5222194', 'RXCUI:2266504', 'UMLS:C5222255', 'RXCUI:2266505', 'UMLS:C5222291']"	FALSE		FALSE	RX	TRUE	FALSE	FALSE	FALSE	FALSE	EluRyng	biolink:Drug	RXCUI:2266502	TRUE										
UNII:807ME4B7IJ	UNII:807ME4B7IJ	SELUMETINIB SULFATE	SELUMETINIB SULFATE			FALSE	"['UNII:807ME4B7IJ', 'PUBCHEM.COMPOUND:16214875', 'CHEMBL.COMPOUND:CHEMBL2105684', 'CAS:943332-08-9', 'INCHIKEY:GRKFGZYYYYISDX-UHFFFAOYSA-N']"	TRUE		FALSE		FALSE	FALSE	FALSE	FALSE	FALSE	SELUMETINIB SULFATE	biolink:Drug	UNII:807ME4B7IJ	TRUE										
UNII:R2M8F5TK9T	UNII:R2M8F5TK9T	DASABUVIR SODIUM	Dasabuvir sodium			FALSE	"['UNII:R2M8F5TK9T', 'PUBCHEM.COMPOUND:56640145', 'INCHIKEY:XHGMJAKIIJSQMF-UHFFFAOYSA-M']"	FALSE		FALSE		FALSE	FALSE	TRUE	FALSE	FALSE	Dasabuvir sodium	biolink:Drug	UNII:R2M8F5TK9T	TRUE										
DRUGBANK:DB17635	DRUGBANK:DB17635	NEDOSIRAN 	Nedosiran			FALSE	"['DRUGBANK:DB17635', 'MESH:C000723113', 'UMLS:C5446775', 'RXCUI:2675287', 'RXCUI:2675300', 'UMLS:C5884954', 'RXCUI:2675301', 'UMLS:C5884968', 'RXCUI:2675302', 'UMLS:C5884959', 'RXCUI:2675303', 'UMLS:C5881378', 'RXCUI:2675305', 'UMLS:C5884889', 'RXCUI:2675306', 'UMLS:C5884914', 'RXCUI:2675307', 'UMLS:C5884939', 'RXCUI:2675308', 'UMLS:C5884924', 'RXCUI:2675309', 'UMLS:C5884415', 'RXCUI:2675311', 'UMLS:C5884960', 'RXCUI:2675312', 'UMLS:C5881379', 'RXCUI:2675314', 'UMLS:C5884925', 'RXCUI:2675315', 'UMLS:C5884416', 'RXCUI:2675317', 'UMLS:C5881377', 'RXCUI:2675318', 'UMLS:C5884417', 'UMLS:C5446776', 'RXCUI:2675288']"	FALSE		FALSE	RX	TRUE	FALSE	FALSE	FALSE	FALSE	Nedosiran	biolink:Drug	DRUGBANK:DB17635	TRUE										
RXCUI:1157755	RXCUI:1157755	DESLORATADINE; PSEUDOEPHEDRINE	desloratadine / pseudoephedrine Pill	"['DESLORATADINE', 'PSEUDOEPHEDRINE']; ['DESLORATADINE', 'PSEUDOEPHEDRINE SULFATE']"	"['CHEBI:291342', 'CHEBI:51209']; ['CHEBI:291342', 'UNII:Y9DL7QPE6B']"	TRUE	"['RXCUI:1157755', 'UMLS:C3212173', 'RXCUI:2663019', 'UMLS:C5846823']"	FALSE	Authorised	TRUE	RX	TRUE	FALSE	FALSE	FALSE	FALSE	desloratadine / pseudoephedrine Pill	biolink:Drug	RXCUI:1157755	TRUE										
RXCUI:215568	RXCUI:215568	ASPIRIN; PRAVASTATIN	Bayer Aspirin	"['ASPIRIN', 'PRAVASTATIN SODIUM']"	"['CHEBI:15365', 'CHEBI:8361']"	TRUE	"['RXCUI:215568', 'UMLS:C0718828', 'RXCUI:368457', 'UMLS:C1242442', 'RXCUI:393300', 'UMLS:C1306204', 'RXCUI:572203', 'UMLS:C1606401', 'RXCUI:572216', 'UMLS:C1606414', 'RXCUI:794228', 'UMLS:C2342715', 'RXCUI:825179', 'UMLS:C2369229', 'RXCUI:1168628', 'UMLS:C3222795', 'RXCUI:1168631', 'UMLS:C3222798', 'RXCUI:1295996', 'UMLS:C3466641']"	FALSE		FALSE	DISCONTINUED	TRUE	FALSE	FALSE	FALSE	FALSE	Bayer Aspirin	biolink:Drug	RXCUI:215568	TRUE										
RXCUI:378790	RXCUI:378790	CHLORPHENIRAMINE; HYDROCODONE	chlorpheniramine / hydrocodone Extended Release Suspension	"['CHLORPHENIRAMINE POLISTIREX', 'HYDROCODONE POLISTIREX']; ['CHLORPHENIRAMINE MALEATE', 'HYDROCODONE BITARTRATE']"	"['RXCUI:730982', 'RXCUI:730982']; ['CHEBI:3645', 'CHEBI:5779']"	TRUE	"['RXCUI:378790', 'UMLS:C1253149', 'RXCUI:544165', 'UMLS:C1589110', 'RXCUI:1087462', 'UMLS:C2962976', 'RXCUI:1186708', 'UMLS:C3240460', 'RXCUI:1186709', 'UMLS:C3240461', 'RXCUI:1489775', 'UMLS:C3819646', 'RXCUI:2645875', 'UMLS:C4730964', 'RXCUI:2646999', 'UMLS:C5835902', 'RXCUI:2658204', 'UMLS:C5842058', 'RXCUI:2658465', 'UMLS:C5842316']"	FALSE		FALSE	RX; DISCONTINUED	TRUE	FALSE	FALSE	FALSE	FALSE	chlorpheniramine / hydrocodone Extended Release Suspension	biolink:Drug	RXCUI:378790	TRUE										
DRUGBANK:DB15497	DRUGBANK:DB15497	"SMALLPOX AND MONKEYPOX VACCINE, LIVE, NON-REPLICATING"	"Smallpox and Monkeypox Vaccine, Live, Non-replicating"			FALSE	"['DRUGBANK:DB15497', 'UMLS:C5209300']"	FALSE		FALSE		TRUE	FALSE	FALSE	FALSE	FALSE	"Smallpox and Monkeypox Vaccine, Live, Non-replicating"	biolink:Drug	DRUGBANK:DB15497	TRUE										
DRUGBANK:DB16746	DRUGBANK:DB16746	ELIVALDOGENE AUTOTEMCEL	Elivaldogene autotemcel			FALSE	"['DRUGBANK:DB16746', 'RXCUI:2612527', 'RXCUI:2612549', 'UMLS:C5704892', 'RXCUI:2612550', 'UMLS:C5704893', 'RXCUI:2612551', 'UMLS:C5704894', 'RXCUI:2612552', 'UMLS:C5702909', 'RXCUI:2612554', 'RXCUI:2612555', 'UMLS:C5704897', 'RXCUI:2612556', 'UMLS:C5704898', 'RXCUI:2612557', 'UMLS:C5704899', 'RXCUI:2612558', 'UMLS:C5704900']"	FALSE	Withdrawn	TRUE		TRUE	FALSE	FALSE	FALSE	FALSE	Elivaldogene autotemcel	biolink:Drug	DRUGBANK:DB16746	TRUE										
PUBCHEM.COMPOUND:25084011	PUBCHEM.COMPOUND:25084011	NAFARELIN ACETATE HYDRATE	Nafarelin acetate hydrate			FALSE	"['PUBCHEM.COMPOUND:25084011', 'CAS:78115-72-7', 'INCHIKEY:FSBTYDWUUWLHBD-UHFFFAOYSA-N']"	TRUE		FALSE		FALSE	FALSE	FALSE	FALSE	FALSE	Nafarelin acetate hydrate	biolink:Drug	PUBCHEM.COMPOUND:25084011	TRUE										
PUBCHEM.COMPOUND:519514	PUBCHEM.COMPOUND:519514	BROMODIPHENHYDRAMINE HYDROCHLORIDE	Bromodiphenhydramine Hydrochloride			FALSE	"['PUBCHEM.COMPOUND:519514', 'CAS:1808-12-4']"	FALSE		FALSE		FALSE	FALSE	FALSE	FALSE	FALSE	Bromodiphenhydramine Hydrochloride	biolink:Drug	PUBCHEM.COMPOUND:519514	TRUE										
PUBCHEM.COMPOUND:6918287	PUBCHEM.COMPOUND:6918287	NALFURAFINE HYDROCHLORIDE	Nalfurafine hydrochloride			FALSE	"['PUBCHEM.COMPOUND:6918287', 'CAS:152658-17-8']"	TRUE		FALSE		FALSE	FALSE	FALSE	FALSE	FALSE	Nalfurafine hydrochloride	biolink:Drug	PUBCHEM.COMPOUND:6918287	TRUE										
PUBCHEM.COMPOUND:71461574	PUBCHEM.COMPOUND:71461574	TRIMETREXATE GLUCURONATE	TRIMETREXATE GLUCURONATE			FALSE	"['PUBCHEM.COMPOUND:71461574', 'CHEMBL.COMPOUND:CHEMBL2218878', 'INCHIKEY:DQOGWKZQQBYYMW-LQGIGNHCSA-N']"	FALSE		FALSE	DISCONTINUED	TRUE	FALSE	FALSE	FALSE	FALSE	TRIMETREXATE GLUCURONATE	biolink:Drug	PUBCHEM.COMPOUND:71461574	TRUE										
RXCUI:1048968	RXCUI:1048968	MICONAZOLE NITRATE; WHITE PETROLATUM; ZINC OXIDE	petrolatum / zinc oxide Topical Cream	"['MICONAZOLE NITRATE', 'WHITE PETROLATUM', 'ZINC OXIDE']"	"['CHEBI:6923', 'DRUGBANK:DB11058', 'CHEBI:36560']"	TRUE	"['RXCUI:1048968', 'UMLS:C2954840', 'RXCUI:1427954', 'UMLS:C3652292', 'RXCUI:1427955', 'UMLS:C3651939', 'RXCUI:1427956', 'UMLS:C3652086', 'RXCUI:1427957', 'UMLS:C3652153', 'RXCUI:1427958', 'UMLS:C3652258', 'RXCUI:1427959', 'UMLS:C3651606']"	FALSE		FALSE	RX	TRUE	FALSE	FALSE	FALSE	FALSE	petrolatum / zinc oxide Topical Cream	biolink:Drug	RXCUI:1048968	TRUE										
RXCUI:1156423	RXCUI:1156423	SULFAMETHOXAZOLE; TRIMETHOPRIM; PHENAZOPYRIDINE; SULFAMETHOXAZOLE; PHENAZOPYRIDINE; SULFAMETHOXAZOLE; TRIMETHOPRIM	phenazopyridine / sulfamethoxazole / trimethoprim Pill	"['SULFAMETHOXAZOLE', 'TRIMETHOPRIM']; ['PHENAZOPYRIDINE HYDROCHLORIDE', 'SULFAMETHOXAZOLE']; ['PHENAZOPYRIDINE HYDROCHLORIDE', 'SULFAMETHOXAZOLE', 'TRIMETHOPRIM']"	"['CHEBI:9332', 'CHEBI:45924']; ['UNII:0EWG668W17', 'CHEBI:9332']; ['UNII:0EWG668W17', 'CHEBI:9332', 'CHEBI:45924']"	TRUE	"['RXCUI:1156423', 'UMLS:C3210857', 'RXCUI:2662190', 'UMLS:C5845994']"	FALSE		FALSE	RX; DISCONTINUED	TRUE	FALSE	TRUE	FALSE	FALSE	phenazopyridine / sulfamethoxazole / trimethoprim Pill	biolink:Drug	RXCUI:1156423	TRUE										
RXCUI:1165326	RXCUI:1165326	LOPERAMIDE; SIMETHICONE	loperamide / simethicone Pill	"['LOPERAMIDE HYDROCHLORIDE', 'SIMETHICONE']"	"['CHEBI:6532', 'RXCUI:1086436']"	TRUE	"['RXCUI:1165326', 'UMLS:C3219581', 'RXCUI:2662231', 'UMLS:C5846035']"	FALSE		FALSE	OTC	TRUE	FALSE	FALSE	FALSE	FALSE	loperamide / simethicone Pill	biolink:Drug	RXCUI:1165326	TRUE										
RXCUI:374817	RXCUI:374817	PHENYLEPHRINE; PYRILAMINE	chlorpheniramine / phenylephrine / pyrilamine Oral Solution	"['PHENYLEPHRINE HYDROCHLORIDE', 'PYRILAMINE MALEATE']"	"['CHEBI:8093', 'UNII:R35D29L3ZA']"	TRUE	"['RXCUI:374817', 'UMLS:C1248907', 'RXCUI:604665', 'UMLS:C1635228', 'RXCUI:604667', 'UMLS:C1637848', 'RXCUI:1182962', 'UMLS:C3236795', 'RXCUI:1182963', 'UMLS:C3236796', 'RXCUI:1805532', 'UMLS:C4276151', 'RXCUI:2645378', 'UMLS:C5834582', 'RXCUI:2655280', 'UMLS:C5839145']"	FALSE		FALSE	DISCONTINUED	TRUE	FALSE	FALSE	FALSE	FALSE	chlorpheniramine / phenylephrine / pyrilamine Oral Solution	biolink:Drug	RXCUI:374817	TRUE										
